,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Day,Month,Year,Temperature Category,Fuel Category
4458,32,2010-07-30,1065350.56,0,75.62,,189.9368504,9.017,Friday,Jul,2010,From 60 to 80,2.4 to 3.4
4459,32,2010-08-06,1144552.09,0,72.95,,190.0990028,9.017,Friday,Aug,2010,From 60 to 80,2.4 to 3.4
4460,32,2010-08-13,1157975.68,0,74.97,,190.2611552,9.017,Friday,Aug,2010,From 60 to 80,2.4 to 3.4
4461,32,2010-08-20,1189887.86,0,71.46,,190.2948237,9.017,Friday,Aug,2010,From 60 to 80,2.4 to 3.4
4462,32,2010-08-27,1140501.03,0,74.95,,190.3284922,9.017,Friday,Aug,2010,From 60 to 80,2.4 to 3.4
4463,32,2010-09-03,1095932.51,0,70.2,,190.3621607,9.017,Friday,Sep,2010,From 60 to 80,2.4 to 3.4
4464,32,2010-09-10,1028635.39,1,68.44,,190.3958293,9.017,Friday,Sep,2010,From 60 to 80,2.4 to 3.4
4465,32,2010-09-17,1043962.36,0,67.17,,190.4688287,9.017,Friday,Sep,2010,From 60 to 80,2.4 to 3.4
4466,32,2010-09-24,1067432.1,0,64.19,,190.5713264,9.017,Friday,Sep,2010,From 60 to 80,2.4 to 3.4
4467,32,2010-10-01,1061089.56,0,66.14,,190.6738241,9.137,Friday,Oct,2010,From 60 to 80,2.4 to 3.4
4468,32,2010-10-08,1085483.44,0,61.81,,190.7763218,9.137,Friday,Oct,2010,From 60 to 80,2.4 to 3.4
4469,32,2010-10-15,1096692.88,0,52.96,,190.8623087,9.137,Friday,Oct,2010,From 40 to 60,2.4 to 3.4
4470,32,2010-10-22,1102185.0,0,52.3,,190.9070184,9.137,Friday,Oct,2010,From 40 to 60,2.4 to 3.4
4471,32,2010-10-29,1115138.51,0,45.45,,190.951728,9.137,Friday,Oct,2010,From 40 to 60,2.4 to 3.4
4472,32,2010-11-05,1063056.21,0,49.2,,190.9964377,9.137,Friday,Nov,2010,From 40 to 60,2.4 to 3.4
4473,32,2010-11-12,1141019.11,0,42.3,,191.0411474,9.137,Friday,Nov,2010,From 40 to 60,2.4 to 3.4
4474,32,2010-11-19,1150729.89,0,36.24,,191.0312172,9.137,Friday,Nov,2010,From 20 to 40,2.4 to 3.4
4475,32,2010-11-26,1634635.86,1,29.97,,191.0121805,9.137,Friday,Nov,2010,From 20 to 40,2.4 to 3.4
4476,32,2010-12-03,1200892.56,0,35.18,,190.9931437,9.137,Friday,Dec,2010,From 20 to 40,2.4 to 3.4
4477,32,2010-12-10,1377322.73,0,36.62,,190.9741069,9.137,Friday,Dec,2010,From 20 to 40,2.4 to 3.4
4478,32,2010-12-17,1557776.1,0,36.07,,191.0303376,9.137,Friday,Dec,2010,From 20 to 40,2.4 to 3.4
4479,32,2010-12-24,1949183.14,0,30.72,,191.1430189,9.137,Friday,Dec,2010,From 20 to 40,2.4 to 3.4
4480,32,2010-12-31,955463.84,1,27.7,,191.2557002,9.137,Friday,Dec,2010,From 20 to 40,2.4 to 3.4
4481,32,2011-01-07,1046416.17,0,23.78,,191.3683815,8.818,Friday,Jan,2011,From 20 to 40,2.4 to 3.4
4482,32,2011-01-14,1028206.51,0,21.69,,191.4784939,8.818,Friday,Jan,2011,From 20 to 40,2.4 to 3.4
4483,32,2011-01-21,1078348.91,0,34.54,,191.5731924,8.818,Friday,Jan,2011,From 20 to 40,2.4 to 3.4
4484,32,2011-01-28,1006814.85,0,34.86,,191.667891,8.818,Friday,Jan,2011,From 20 to 40,2.4 to 3.4
4485,32,2011-02-04,1070457.8,0,15.47,,191.7625895,8.818,Friday,Feb,2011,< 20,2.4 to 3.4
4486,32,2011-02-11,1124357.2,1,18.51,,191.8572881,8.818,Friday,Feb,2011,< 20,2.4 to 3.4
4487,32,2011-02-18,1183528.58,0,42.09,,191.9178331,8.818,Friday,Feb,2011,From 40 to 60,2.4 to 3.4
4488,32,2011-02-25,1054754.67,0,33.0,,191.9647167,8.818,Friday,Feb,2011,From 20 to 40,2.4 to 3.4
4489,32,2011-03-04,1106847.62,0,39.17,,192.0116004,8.818,Friday,Mar,2011,From 20 to 40,2.4 to 3.4
4490,32,2011-03-11,1101458.21,0,36.51,,192.058484,8.818,Friday,Mar,2011,From 20 to 40,2.4 to 3.4
4491,32,2011-03-18,1100765.5,0,45.25,,192.1237981,8.818,Friday,Mar,2011,From 40 to 60,3.4 to 4.5
4492,32,2011-03-25,1068719.22,0,46.7,,192.1964844,8.818,Friday,Mar,2011,From 40 to 60,3.4 to 4.5
4493,32,2011-04-01,1051121.02,0,44.83,,192.2691707,8.595,Friday,Apr,2011,From 40 to 60,3.4 to 4.5
4494,32,2011-04-08,1102975.59,0,48.81,,192.3418571,8.595,Friday,Apr,2011,From 40 to 60,3.4 to 4.5
4495,32,2011-04-15,1120508.14,0,45.97,,192.4225954,8.595,Friday,Apr,2011,From 40 to 60,3.4 to 4.5
4496,32,2011-04-22,1210602.91,0,48.69,,192.5234638,8.595,Friday,Apr,2011,From 40 to 60,3.4 to 4.5
4497,32,2011-04-29,1107494.55,0,44.86,,192.6243322,8.595,Friday,Apr,2011,From 40 to 60,3.4 to 4.5
4498,32,2011-05-06,1181793.55,0,46.65,,192.7252006,8.595,Friday,May,2011,From 40 to 60,3.4 to 4.5
4499,32,2011-05-13,1138162.76,0,56.09,,192.826069,8.595,Friday,May,2011,From 40 to 60,3.4 to 4.5
4500,32,2011-05-20,1145084.76,0,45.71,,192.831317,8.595,Friday,May,2011,From 40 to 60,3.4 to 4.5
4501,32,2011-05-27,1175447.49,0,55.13,,192.8365651,8.595,Friday,May,2011,From 40 to 60,3.4 to 4.5
4502,32,2011-06-03,1167757.0,0,61.25,,192.8418131,8.595,Friday,Jun,2011,From 60 to 80,3.4 to 4.5
4503,32,2011-06-10,1239741.34,0,65.49,,192.8470612,8.595,Friday,Jun,2011,From 60 to 80,3.4 to 4.5
4504,32,2011-06-17,1192031.38,0,67.38,,192.9034759,8.595,Friday,Jun,2011,From 60 to 80,3.4 to 4.5
4505,32,2011-06-24,1163869.52,0,65.06,,192.9982655,8.595,Friday,Jun,2011,From 60 to 80,3.4 to 4.5
4506,32,2011-07-01,1199845.29,0,72.86,,193.0930552,8.622,Friday,Jul,2011,From 60 to 80,3.4 to 4.5
4507,32,2011-07-08,1110244.52,0,72.56,,193.1878448,8.622,Friday,Jul,2011,From 60 to 80,3.4 to 4.5
4508,32,2011-07-15,1144254.26,0,70.55,,193.3125484,8.622,Friday,Jul,2011,From 60 to 80,3.4 to 4.5
4509,32,2011-07-22,1185674.48,0,76.0,,193.5120367,8.622,Friday,Jul,2011,From 60 to 80,3.4 to 4.5
4510,32,2011-07-29,1169988.62,0,75.91,,193.711525,8.622,Friday,Jul,2011,From 60 to 80,3.4 to 4.5
4511,32,2011-08-05,1201694.14,0,74.83,,193.9110133,8.622,Friday,Aug,2011,From 60 to 80,3.4 to 4.5
4512,32,2011-08-12,1206795.74,0,74.2,,194.1105017,8.622,Friday,Aug,2011,From 60 to 80,3.4 to 4.5
4513,32,2011-08-19,1221318.17,0,73.72,,194.2500634,8.622,Friday,Aug,2011,From 60 to 80,3.4 to 4.5
4514,32,2011-08-26,1183740.91,0,75.64,,194.3796374,8.622,Friday,Aug,2011,From 60 to 80,3.4 to 4.5
4515,32,2011-09-02,1152117.5,0,74.6,,194.5092113,8.622,Friday,Sep,2011,From 60 to 80,3.4 to 4.5
4516,32,2011-09-09,1128237.3,1,61.24,,194.6387853,8.622,Friday,Sep,2011,From 60 to 80,3.4 to 4.5
4517,32,2011-09-16,1142499.25,0,60.88,,194.7419707,8.622,Friday,Sep,2011,From 60 to 80,3.4 to 4.5
4518,32,2011-09-23,1116140.29,0,58.66,,194.8099713,8.622,Friday,Sep,2011,From 40 to 60,3.4 to 4.5
4519,32,2011-09-30,1088943.98,0,65.04,,194.8779718,8.622,Friday,Sep,2011,From 60 to 80,3.4 to 4.5
4520,32,2011-10-07,1149448.02,0,62.62,,194.9459724,8.513,Friday,Oct,2011,From 60 to 80,3.4 to 4.5
4521,32,2011-10-14,1175420.26,0,50.15,,195.0261012,8.513,Friday,Oct,2011,From 40 to 60,3.4 to 4.5
4522,32,2011-10-21,1151258.74,0,48.87,,195.1789994,8.513,Friday,Oct,2011,From 40 to 60,3.4 to 4.5
4523,32,2011-10-28,1185391.96,0,42.76,,195.3318977,8.513,Friday,Oct,2011,From 40 to 60,3.4 to 4.5
4524,32,2011-11-04,1204628.28,0,37.95,,195.4847959,8.513,Friday,Nov,2011,From 20 to 40,3.4 to 4.5
4525,32,2011-11-11,1182733.0,0,38.1,,195.6376941,8.513,Friday,Nov,2011,From 20 to 40,3.4 to 4.5
4526,32,2011-11-18,1181651.55,0,42.61,,195.7184713,8.513,Friday,Nov,2011,From 40 to 60,3.4 to 4.5
4527,32,2011-11-25,1684468.66,1,40.22,,195.7704,8.513,Friday,Nov,2011,From 40 to 60,3.4 to 4.5
4528,32,2011-12-02,1179773.88,0,33.8,,195.8223287,8.513,Friday,Dec,2011,From 20 to 40,2.4 to 3.4
4529,32,2011-12-09,1415746.91,0,17.94,,195.8742575,8.513,Friday,Dec,2011,< 20,2.4 to 3.4
4530,32,2011-12-16,1556017.91,0,26.23,,195.9841685,8.513,Friday,Dec,2011,From 20 to 40,2.4 to 3.4
4531,32,2011-12-23,1959526.96,0,25.97,,196.1713893,8.513,Friday,Dec,2011,From 20 to 40,2.4 to 3.4
4532,32,2011-12-30,1102367.65,1,32.99,,196.3586101,8.513,Friday,Dec,2011,From 20 to 40,2.4 to 3.4
4533,32,2012-01-06,1099937.25,0,36.75,,196.5458309,8.256,Friday,Jan,2012,From 20 to 40,2.4 to 3.4
4534,32,2012-01-13,1071598.36,0,28.99,,196.7330517,8.256,Friday,Jan,2012,From 20 to 40,2.4 to 3.4
4535,32,2012-01-20,1080012.04,0,36.86,,196.7796652,8.256,Friday,Jan,2012,From 20 to 40,2.4 to 3.4
4536,32,2012-01-27,1051864.6,0,36.67,,196.8262786,8.256,Friday,Jan,2012,From 20 to 40,2.4 to 3.4
4537,32,2012-02-03,1156826.31,0,35.89,,196.8728921,8.256,Friday,Feb,2012,From 20 to 40,2.4 to 3.4
4538,32,2012-02-10,1129422.86,1,23.34,,196.9195056,8.256,Friday,Feb,2012,From 20 to 40,2.4 to 3.4
4539,32,2012-02-17,1243812.59,0,24.26,,196.9432711,8.256,Friday,Feb,2012,From 20 to 40,2.4 to 3.4
4540,32,2012-02-24,1091822.72,0,33.41,,196.9499007,8.256,Friday,Feb,2012,From 20 to 40,2.4 to 3.4
4541,32,2012-03-02,1153332.89,0,33.4,,196.9565303,8.256,Friday,Mar,2012,From 20 to 40,2.4 to 3.4
4542,32,2012-03-09,1124537.97,0,39.9,,196.9631599,8.256,Friday,Mar,2012,From 20 to 40,2.4 to 3.4
4543,32,2012-03-16,1138101.18,0,51.51,,197.0457208,8.256,Friday,Mar,2012,From 40 to 60,3.4 to 4.5
4544,32,2012-03-23,1146632.46,0,47.64,,197.2295234,8.256,Friday,Mar,2012,From 40 to 60,3.4 to 4.5
4545,32,2012-03-30,1108686.87,0,56.09,,197.4133259,8.256,Friday,Mar,2012,From 40 to 60,3.4 to 4.5
4546,32,2012-04-06,1270577.01,0,51.49,,197.5971285,8.09,Friday,Apr,2012,From 40 to 60,3.4 to 4.5
4547,32,2012-04-13,1171834.47,0,52.1,,197.780931,8.09,Friday,Apr,2012,From 40 to 60,3.4 to 4.5
4548,32,2012-04-20,1121405.91,0,49.15,,197.7227385,8.09,Friday,Apr,2012,From 40 to 60,3.4 to 4.5
4549,32,2012-04-27,1126962.44,0,61.76,,197.664546,8.09,Friday,Apr,2012,From 60 to 80,3.4 to 4.5
4550,32,2012-05-04,1187384.53,0,58.29,,197.6063534,8.09,Friday,May,2012,From 40 to 60,3.4 to 4.5
4551,32,2012-05-11,1187051.07,0,55.4,,197.5481609,8.09,Friday,May,2012,From 40 to 60,3.4 to 4.5
4552,32,2012-05-18,1177539.71,0,57.46,,197.5553137,8.09,Friday,May,2012,From 40 to 60,3.4 to 4.5
4553,32,2012-05-25,1232784.22,0,59.74,,197.5886046,8.09,Friday,May,2012,From 40 to 60,3.4 to 4.5
4554,32,2012-06-01,1157557.79,0,62.84,,197.6218954,8.09,Friday,Jun,2012,From 60 to 80,3.4 to 4.5
4555,32,2012-06-08,1246322.44,0,71.14,,197.6551863,8.09,Friday,Jun,2012,From 60 to 80,3.4 to 4.5
4556,32,2012-06-15,1234759.54,0,70.91,,197.692292,8.09,Friday,Jun,2012,From 60 to 80,3.4 to 4.5
4557,32,2012-06-22,1196880.11,0,74.85,,197.7389345,8.09,Friday,Jun,2012,From 60 to 80,3.4 to 4.5
4558,32,2012-06-29,1178211.81,0,81.95,,197.785577,8.09,Friday,Jun,2012,> 80,3.4 to 4.5
4559,32,2012-07-06,1214183.97,0,78.68,,197.8322195,7.872,Friday,Jul,2012,From 60 to 80,3.4 to 4.5
4560,32,2012-07-13,1141184.66,0,71.57,,197.8788621,7.872,Friday,Jul,2012,From 60 to 80,3.4 to 4.5
4561,32,2012-07-20,1167829.33,0,77.76,,197.9290378,7.872,Friday,Jul,2012,From 60 to 80,3.4 to 4.5
4562,32,2012-07-27,1144901.52,0,77.56,,197.9792136,7.872,Friday,Jul,2012,From 60 to 80,3.4 to 4.5
4563,32,2012-08-03,1183571.35,0,75.09,,198.0293893,7.872,Friday,Aug,2012,From 60 to 80,3.4 to 4.5
4564,32,2012-08-10,1227469.2,0,75.93,,198.0795651,7.872,Friday,Aug,2012,From 60 to 80,3.4 to 4.5
4565,32,2012-08-17,1261306.37,0,70.75,,198.1001057,7.872,Friday,Aug,2012,From 60 to 80,3.4 to 4.5
4566,32,2012-08-24,1272809.11,0,70.12,,198.0984199,7.872,Friday,Aug,2012,From 60 to 80,3.4 to 4.5
4567,32,2012-08-31,1183979.27,0,76.12,,198.0967341,7.872,Friday,Aug,2012,From 60 to 80,3.4 to 4.5
4568,32,2012-09-07,1126685.95,1,72.56,,198.0950484,7.872,Friday,Sep,2012,From 60 to 80,3.4 to 4.5
4569,32,2012-09-14,1156377.47,0,64.05,,198.1267184,7.872,Friday,Sep,2012,From 60 to 80,3.4 to 4.5
4570,32,2012-09-21,1159119.6,0,63.49,,198.358523,7.872,Friday,Sep,2012,From 60 to 80,3.4 to 4.5
4571,32,2012-09-28,1157111.15,0,60.62,,198.5903276,7.872,Friday,Sep,2012,From 60 to 80,3.4 to 4.5
4572,32,2012-10-05,1202775.24,0,55.34,,198.8221322,7.557,Friday,Oct,2012,From 40 to 60,3.4 to 4.5
4573,32,2012-10-12,1176681.31,0,43.49,,199.0539368,7.557,Friday,Oct,2012,From 40 to 60,3.4 to 4.5
4574,32,2012-10-19,1199292.06,0,53.57,,199.1481963,7.557,Friday,Oct,2012,From 40 to 60,3.4 to 4.5
4575,32,2012-10-26,1219979.29,0,47.22,,199.2195317,7.557,Friday,Oct,2012,From 40 to 60,3.4 to 4.5
4576,33,2010-02-05,274593.43,0,58.4,,126.4420645,10.115,Friday,Feb,2010,From 40 to 60,2.4 to 3.4
4577,33,2010-02-12,294882.83,1,55.47,,126.4962581,10.115,Friday,Feb,2010,From 40 to 60,2.4 to 3.4
4578,33,2010-02-19,296850.83,0,62.16,,126.5262857,10.115,Friday,Feb,2010,From 60 to 80,2.4 to 3.4
4579,33,2010-02-26,284052.77,0,56.5,,126.5522857,10.115,Friday,Feb,2010,From 40 to 60,2.4 to 3.4
4580,33,2010-03-05,291484.89,0,59.17,,126.5782857,10.115,Friday,Mar,2010,From 40 to 60,2.4 to 3.4
4581,33,2010-03-12,312161.0,0,55.61,,126.6042857,10.115,Friday,Mar,2010,From 40 to 60,2.4 to 3.4
4582,33,2010-03-19,282235.73,0,64.6,,126.6066452,10.115,Friday,Mar,2010,From 60 to 80,2.4 to 3.4
4583,33,2010-03-26,262893.76,0,64.09,,126.6050645,10.115,Friday,Mar,2010,From 60 to 80,2.4 to 3.4
4584,33,2010-04-02,274634.52,0,66.79,,126.6034839,9.849,Friday,Apr,2010,From 60 to 80,2.4 to 3.4
4585,33,2010-04-09,325201.05,0,68.43,,126.6019032,9.849,Friday,Apr,2010,From 60 to 80,2.4 to 3.4
4586,33,2010-04-16,307779.64,0,72.44,,126.5621,9.849,Friday,Apr,2010,From 60 to 80,2.4 to 3.4
4587,33,2010-04-23,263263.02,0,71.59,,126.4713333,9.849,Friday,Apr,2010,From 60 to 80,2.4 to 3.4
4588,33,2010-04-30,275883.23,0,73.29,,126.3805667,9.849,Friday,Apr,2010,From 60 to 80,2.4 to 3.4
4589,33,2010-05-07,326870.13,0,75.4,,126.2898,9.849,Friday,May,2010,From 60 to 80,2.4 to 3.4
4590,33,2010-05-14,331173.51,0,76.8,,126.2085484,9.849,Friday,May,2010,From 60 to 80,2.4 to 3.4
4591,33,2010-05-21,294264.2,0,82.8,,126.1843871,9.849,Friday,May,2010,> 80,2.4 to 3.4
4592,33,2010-05-28,279246.33,0,78.47,,126.1602258,9.849,Friday,May,2010,From 60 to 80,2.4 to 3.4
4593,33,2010-06-04,285100.0,0,86.06,,126.1360645,9.849,Friday,Jun,2010,> 80,2.4 to 3.4
4594,33,2010-06-11,310800.79,0,93.52,,126.1119032,9.849,Friday,Jun,2010,> 80,2.4 to 3.4
4595,33,2010-06-18,272399.08,0,87.69,,126.114,9.849,Friday,Jun,2010,> 80,2.4 to 3.4
4596,33,2010-06-25,259419.91,0,93.66,,126.1266,9.849,Friday,Jun,2010,> 80,2.4 to 3.4
4597,33,2010-07-02,267495.76,0,97.66,,126.1392,9.495,Friday,Jul,2010,> 80,2.4 to 3.4
4598,33,2010-07-09,302423.93,0,95.88,,126.1518,9.495,Friday,Jul,2010,> 80,2.4 to 3.4
4599,33,2010-07-16,280937.84,0,100.14,,126.1498065,9.495,Friday,Jul,2010,> 80,2.4 to 3.4
4600,33,2010-07-23,252734.31,0,97.04,,126.1283548,9.495,Friday,Jul,2010,> 80,2.4 to 3.4
4601,33,2010-07-30,242047.03,0,92.71,,126.1069032,9.495,Friday,Jul,2010,> 80,2.4 to 3.4
4602,33,2010-08-06,262789.95,0,92.51,,126.0854516,9.495,Friday,Aug,2010,> 80,2.4 to 3.4
4603,33,2010-08-13,265367.51,0,95.57,,126.064,9.495,Friday,Aug,2010,> 80,2.4 to 3.4
4604,33,2010-08-20,230519.49,0,96.46,,126.0766452,9.495,Friday,Aug,2010,> 80,2.4 to 3.4
4605,33,2010-08-27,224031.19,0,94.0,,126.0892903,9.495,Friday,Aug,2010,> 80,2.4 to 3.4
4606,33,2010-09-03,237405.82,0,90.82,,126.1019355,9.495,Friday,Sep,2010,> 80,2.4 to 3.4
4607,33,2010-09-10,272834.88,1,91.77,,126.1145806,9.495,Friday,Sep,2010,> 80,2.4 to 3.4
4608,33,2010-09-17,246277.18,0,89.43,,126.1454667,9.495,Friday,Sep,2010,> 80,2.4 to 3.4
4609,33,2010-09-24,231976.84,0,91.18,,126.1900333,9.495,Friday,Sep,2010,> 80,2.4 to 3.4
4610,33,2010-10-01,224294.39,0,91.45,,126.2346,9.265,Friday,Oct,2010,> 80,2.4 to 3.4
4611,33,2010-10-08,266484.19,0,79.02,,126.2791667,9.265,Friday,Oct,2010,From 60 to 80,2.4 to 3.4
4612,33,2010-10-15,251732.92,0,80.49,,126.3266774,9.265,Friday,Oct,2010,> 80,2.4 to 3.4
4613,33,2010-10-22,234175.92,0,74.2,,126.3815484,9.265,Friday,Oct,2010,From 60 to 80,2.4 to 3.4
4614,33,2010-10-29,213538.32,0,71.34,,126.4364194,9.265,Friday,Oct,2010,From 60 to 80,2.4 to 3.4
4615,33,2010-11-05,246124.61,0,74.23,,126.4912903,9.265,Friday,Nov,2010,From 60 to 80,2.4 to 3.4
4616,33,2010-11-12,272803.94,0,65.21,,126.5461613,9.265,Friday,Nov,2010,From 60 to 80,2.4 to 3.4
4617,33,2010-11-19,224639.76,0,61.95,,126.6072,9.265,Friday,Nov,2010,From 60 to 80,2.4 to 3.4
4618,33,2010-11-26,240044.57,1,56.87,3.162,126.6692667,9.265,Friday,Nov,2010,From 40 to 60,2.4 to 3.4
4619,33,2010-12-03,209986.25,0,52.82,,126.7313333,9.265,Friday,Dec,2010,From 40 to 60,2.4 to 3.4
4620,33,2010-12-10,253050.1,0,60.72,,126.7934,9.265,Friday,Dec,2010,From 60 to 80,2.4 to 3.4
4621,33,2010-12-17,238875.26,0,61.12,3.125,126.8794839,9.265,Friday,Dec,2010,From 60 to 80,2.4 to 3.4
4622,33,2010-12-24,249246.8,0,60.43,,126.9835806,9.265,Friday,Dec,2010,From 60 to 80,2.4 to 3.4
4623,33,2010-12-31,219804.85,1,52.91,,127.0876774,9.265,Friday,Dec,2010,From 40 to 60,2.4 to 3.4
4624,33,2011-01-07,243948.82,0,46.25,,127.1917742,8.951,Friday,Jan,2011,From 40 to 60,2.4 to 3.4
4625,33,2011-01-14,259527.75,0,53.63,,127.3009355,8.951,Friday,Jan,2011,From 40 to 60,2.4 to 3.4
4626,33,2011-01-21,244856.44,0,59.46,,127.4404839,8.951,Friday,Jan,2011,From 40 to 60,2.4 to 3.4
4627,33,2011-01-28,231155.9,0,56.62,,127.5800323,8.951,Friday,Jan,2011,From 40 to 60,2.4 to 3.4
4628,33,2011-02-04,234218.03,0,49.26,,127.7195806,8.951,Friday,Feb,2011,From 40 to 60,2.4 to 3.4
4629,33,2011-02-11,276198.74,1,53.35,,127.859129,8.951,Friday,Feb,2011,From 40 to 60,2.4 to 3.4
4630,33,2011-02-18,252349.6,0,62.03,,127.99525,8.951,Friday,Feb,2011,From 60 to 80,3.4 to 4.5
4631,33,2011-02-25,242901.21,0,54.89,,128.13,8.951,Friday,Feb,2011,From 40 to 60,2.4 to 3.4
4632,33,2011-03-04,245435.8,0,59.51,,128.26475,8.951,Friday,Mar,2011,From 40 to 60,3.4 to 4.5
4633,33,2011-03-11,270921.44,0,66.51,,128.3995,8.951,Friday,Mar,2011,From 60 to 80,3.4 to 4.5
4634,33,2011-03-18,247234.47,0,72.72,,128.5121935,8.951,Friday,Mar,2011,From 60 to 80,3.4 to 4.5
4635,33,2011-03-25,238084.08,0,63.34,,128.6160645,8.951,Friday,Mar,2011,From 60 to 80,3.4 to 4.5
4636,33,2011-04-01,232769.09,0,71.41,,128.7199355,8.687,Friday,Apr,2011,From 60 to 80,3.4 to 4.5
4637,33,2011-04-08,271924.73,0,75.11,,128.8238065,8.687,Friday,Apr,2011,From 60 to 80,3.4 to 4.5
4638,33,2011-04-15,275749.56,0,64.64,,128.9107333,8.687,Friday,Apr,2011,From 60 to 80,3.4 to 4.5
4639,33,2011-04-22,248603.3,0,79.46,,128.9553,8.687,Friday,Apr,2011,From 60 to 80,3.4 to 4.5
4640,33,2011-04-29,248561.86,0,77.44,,128.9998667,8.687,Friday,Apr,2011,From 60 to 80,3.4 to 4.5
4641,33,2011-05-06,257031.19,0,77.92,,129.0444333,8.687,Friday,May,2011,From 60 to 80,3.4 to 4.5
4642,33,2011-05-13,279466.87,0,78.24,,129.089,8.687,Friday,May,2011,From 60 to 80,3.4 to 4.5
4643,33,2011-05-20,239206.26,0,76.07,,129.0756774,8.687,Friday,May,2011,From 60 to 80,3.4 to 4.5
4644,33,2011-05-27,239431.85,0,82.32,,129.0623548,8.687,Friday,May,2011,> 80,3.4 to 4.5
4645,33,2011-06-03,243477.03,0,82.93,,129.0490323,8.687,Friday,Jun,2011,> 80,3.4 to 4.5
4646,33,2011-06-10,258427.39,0,87.02,,129.0357097,8.687,Friday,Jun,2011,> 80,3.4 to 4.5
4647,33,2011-06-17,238172.66,0,91.11,,129.0432,8.687,Friday,Jun,2011,> 80,3.4 to 4.5
4648,33,2011-06-24,238433.53,0,94.11,,129.0663,8.687,Friday,Jun,2011,> 80,3.4 to 4.5
4649,33,2011-07-01,226702.36,0,98.43,,129.0894,8.442,Friday,Jul,2011,> 80,3.4 to 4.5
4650,33,2011-07-08,262717.71,0,96.44,,129.1125,8.442,Friday,Jul,2011,> 80,3.4 to 4.5
4651,33,2011-07-15,265003.47,0,92.83,,129.1338387,8.442,Friday,Jul,2011,> 80,3.4 to 4.5
4652,33,2011-07-22,238915.05,0,97.17,,129.1507742,8.442,Friday,Jul,2011,> 80,3.4 to 4.5
4653,33,2011-07-29,224806.96,0,95.28,,129.1677097,8.442,Friday,Jul,2011,> 80,3.4 to 4.5
4654,33,2011-08-05,242456.39,0,96.93,,129.1846452,8.442,Friday,Aug,2011,> 80,3.4 to 4.5
4655,33,2011-08-12,274721.85,0,96.0,,129.2015806,8.442,Friday,Aug,2011,> 80,3.4 to 4.5
4656,33,2011-08-19,242771.37,0,95.89,,129.2405806,8.442,Friday,Aug,2011,> 80,3.4 to 4.5
4657,33,2011-08-26,237095.82,0,99.66,,129.2832581,8.442,Friday,Aug,2011,> 80,3.4 to 4.5
4658,33,2011-09-02,239198.36,0,99.2,,129.3259355,8.442,Friday,Sep,2011,> 80,3.4 to 4.5
4659,33,2011-09-09,281842.28,1,96.22,,129.3686129,8.442,Friday,Sep,2011,> 80,3.4 to 4.5
4660,33,2011-09-16,262407.57,0,85.79,,129.4306,8.442,Friday,Sep,2011,> 80,3.4 to 4.5
4661,33,2011-09-23,234793.12,0,88.93,,129.5183333,8.442,Friday,Sep,2011,> 80,3.4 to 4.5
4662,33,2011-09-30,229731.98,0,89.1,,129.6060667,8.442,Friday,Sep,2011,> 80,3.4 to 4.5
4663,33,2011-10-07,262159.13,0,81.16,,129.6938,8.01,Friday,Oct,2011,> 80,3.4 to 4.5
4664,33,2011-10-14,272487.33,0,76.49,,129.7706452,8.01,Friday,Oct,2011,From 60 to 80,3.4 to 4.5
4665,33,2011-10-21,233543.08,0,81.74,,129.7821613,8.01,Friday,Oct,2011,> 80,3.4 to 4.5
4666,33,2011-10-28,231319.96,0,76.73,,129.7936774,8.01,Friday,Oct,2011,From 60 to 80,3.4 to 4.5
4667,33,2011-11-04,236157.12,0,71.91,,129.8051935,8.01,Friday,Nov,2011,From 60 to 80,3.4 to 4.5
4668,33,2011-11-11,271961.04,0,58.75,,129.8167097,8.01,Friday,Nov,2011,From 40 to 60,3.4 to 4.5
4669,33,2011-11-18,251294.5,0,63.35,,129.8268333,8.01,Friday,Nov,2011,From 60 to 80,3.4 to 4.5
4670,33,2011-11-25,255996.47,1,62.35,,129.8364,8.01,Friday,Nov,2011,From 60 to 80,3.4 to 4.5
4671,33,2011-12-02,220060.35,0,59.12,,129.8459667,8.01,Friday,Dec,2011,From 40 to 60,3.4 to 4.5
4672,33,2011-12-09,270373.05,0,47.7,,129.8555333,8.01,Friday,Dec,2011,From 40 to 60,3.4 to 4.5
4673,33,2011-12-16,259638.35,0,53.18,,129.8980645,8.01,Friday,Dec,2011,From 40 to 60,3.4 to 4.5
4674,33,2011-12-23,256235.19,0,53.39,,129.9845484,8.01,Friday,Dec,2011,From 40 to 60,3.4 to 4.5
4675,33,2011-12-30,215359.21,1,51.6,,130.0710323,8.01,Friday,Dec,2011,From 40 to 60,3.4 to 4.5
4676,33,2012-01-06,267058.08,0,60.92,,130.1575161,7.603,Friday,Jan,2012,From 60 to 80,3.4 to 4.5
4677,33,2012-01-13,279447.22,0,54.61,,130.244,7.603,Friday,Jan,2012,From 40 to 60,3.4 to 4.5
4678,33,2012-01-20,244899.2,0,55.99,,130.2792258,7.603,Friday,Jan,2012,From 40 to 60,3.4 to 4.5
4679,33,2012-01-27,236920.49,0,56.33,,130.3144516,7.603,Friday,Jan,2012,From 40 to 60,3.4 to 4.5
4680,33,2012-02-03,256091.32,0,59.53,,130.3496774,7.603,Friday,Feb,2012,From 40 to 60,3.4 to 4.5
